DateTime|Occupied|Target|Move|RA|Dec|ExposureTime|#Exposure|Filter|Description
2023-07-07T04:52:00.000|1|C9DUKP2|1|245.481|16.035|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0452, RA: 16:21:55.44, DEC: 16:02:06, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:53:00.000|1|C9DUKP2|1|245.482|16.033|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0453, RA: 16:21:55.8, DEC: 16:01:58.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:54:00.000|1|C9DUKP2|1|245.484|16.031|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0454, RA: 16:21:56.16, DEC: 16:01:51.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:55:00.000|1|C9DUKP2|1|245.485|16.028|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0455, RA: 16:21:56.52, DEC: 16:01:40.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:56:00.000|1|C9DUKP2|1|245.487|16.026|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0456, RA: 16:21:56.88, DEC: 16:01:33.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:57:00.000|1|C9DUKP2|1|245.488|16.024|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0457, RA: 16:21:57.24, DEC: 16:01:26.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:58:00.000|1|C9DUKP2|1|245.491|16.022|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0458, RA: 16:21:57.96, DEC: 16:01:19.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:59:00.000|1|C9DUKP2|1|245.493|16.02|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0459, RA: 16:21:58.32, DEC: 16:01:12, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:00:00.000|1|C9DUKP2|1|245.494|16.018|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0500, RA: 16:21:58.68, DEC: 16:01:04.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T05:01:00.000|1|C9DUKP2|1|245.496|16.016|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0501, RA: 16:21:59.04, DEC: 16:00:57.6, dRA: 6.6, dDEC: -7.8'
